[10-Jun-2024 21:31:50 UTC] PHP Parse error:  syntax error, unexpected token "<", expecting end of file in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/404.php on line 13
[10-Jun-2024 21:52:11 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:53:05 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:05 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:10 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:10 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:14 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:14 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:15 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:15 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:16 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:16 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:16 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:16 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:17 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:17 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:18 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:18 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:21 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:53:52 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:53:52 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:53:53 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:53:53 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:53:59 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:53:59 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:54:03 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:54:03 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:54:21 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:55:21 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:56:49 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:56:51 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:56:51 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:56:54 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:56:54 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:07 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:07 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:07 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:07 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:08 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:08 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:10 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:10 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:10 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:11 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:11 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:11 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:12 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:13 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:13 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:13 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:14 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:14 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:14 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:15 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:15 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:15 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:16 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:16 UTC] PHP Parse error:  syntax error, unexpected token "=>" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 12
[10-Jun-2024 21:57:38 UTC] PHP Notice:  Function register_rest_route was called <strong>incorrectly</strong>. The REST API route definition for <code>university/v1/manageLike</code> is missing the required <code>permission_callback</code> argument. For REST API routes that are intended to be public, use <code>__return_true</code> as the permission callback. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 5.5.0.) in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/functions.php on line 5905
[10-Jun-2024 21:57:38 UTC] PHP Notice:  Function register_rest_route was called <strong>incorrectly</strong>. The REST API route definition for <code>university/v1/manageLike</code> is missing the required <code>permission_callback</code> argument. For REST API routes that are intended to be public, use <code>__return_true</code> as the permission callback. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 5.5.0.) in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/functions.php on line 5905
[10-Jun-2024 21:57:38 UTC] PHP Notice:  Function register_rest_route was called <strong>incorrectly</strong>. The REST API route definition for <code>university/v1/search</code> is missing the required <code>permission_callback</code> argument. For REST API routes that are intended to be public, use <code>__return_true</code> as the permission callback. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 5.5.0.) in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/functions.php on line 5905
[10-Jun-2024 21:58:38 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:58:58 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:58:58 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:59:11 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:59:11 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:59:12 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:59:12 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:59:34 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:59:34 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:59:34 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:59:34 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 21:59:38 UTC] PHP Parse error:  syntax error, unexpected token "," in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 11
[10-Jun-2024 22:00:59 UTC] PHP Parse error:  syntax error, unexpected single-quoted string "get_callback", expecting ")" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 20
[10-Jun-2024 22:01:01 UTC] PHP Parse error:  syntax error, unexpected single-quoted string "get_callback", expecting ")" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 20
[10-Jun-2024 22:01:02 UTC] PHP Parse error:  syntax error, unexpected single-quoted string "get_callback", expecting ")" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/functions.php on line 20
[10-Jun-2024 22:37:52 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function get_archive_title() in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php:4
Stack trace:
#0 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/template-loader.php(106): include()
#1 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-blog-header.php(19): require_once('/Users/amyrowel...')
#2 /Users/amyrowell/Local Sites/fictional-university/app/public/index.php(17): require('/Users/amyrowel...')
#3 {main}
  thrown in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php on line 4
[10-Jun-2024 22:37:53 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function get_archive_title() in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php:4
Stack trace:
#0 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/template-loader.php(106): include()
#1 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-blog-header.php(19): require_once('/Users/amyrowel...')
#2 /Users/amyrowell/Local Sites/fictional-university/app/public/index.php(17): require('/Users/amyrowel...')
#3 {main}
  thrown in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php on line 4
[10-Jun-2024 22:38:04 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function get_archive_title() in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php:4
Stack trace:
#0 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/template-loader.php(106): include()
#1 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-blog-header.php(19): require_once('/Users/amyrowel...')
#2 /Users/amyrowell/Local Sites/fictional-university/app/public/index.php(17): require('/Users/amyrowel...')
#3 {main}
  thrown in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php on line 4
[10-Jun-2024 22:38:14 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function get_archive_title() in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php:4
Stack trace:
#0 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/template-loader.php(106): include()
#1 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-blog-header.php(19): require_once('/Users/amyrowel...')
#2 /Users/amyrowell/Local Sites/fictional-university/app/public/index.php(17): require('/Users/amyrowel...')
#3 {main}
  thrown in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php on line 4
[10-Jun-2024 22:38:18 UTC] PHP Fatal error:  Uncaught Error: Call to undefined function get_archive_title() in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php:4
Stack trace:
#0 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/template-loader.php(106): include()
#1 /Users/amyrowell/Local Sites/fictional-university/app/public/wp-blog-header.php(19): require_once('/Users/amyrowel...')
#2 /Users/amyrowell/Local Sites/fictional-university/app/public/index.php(17): require('/Users/amyrowel...')
#3 {main}
  thrown in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/archive.php on line 4
[10-Jun-2024 22:40:33 UTC] PHP Parse error:  syntax error, unexpected token "}" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/page.php on line 33
[10-Jun-2024 22:41:28 UTC] PHP Parse error:  syntax error, unexpected token "}" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/page.php on line 33
[10-Jun-2024 22:41:38 UTC] PHP Parse error:  syntax error, unexpected token "}" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/page.php on line 33
[10-Jun-2024 22:42:14 UTC] PHP Parse error:  syntax error, unexpected token "}" in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-content/themes/fictional-university-theme/page.php on line 33
[10-Jun-2024 22:48:48 UTC] PHP Notice:  Function register_rest_route was called <strong>incorrectly</strong>. The REST API route definition for <code>university/v1/manageLike</code> is missing the required <code>permission_callback</code> argument. For REST API routes that are intended to be public, use <code>__return_true</code> as the permission callback. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 5.5.0.) in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/functions.php on line 5905
[10-Jun-2024 22:48:48 UTC] PHP Notice:  Function register_rest_route was called <strong>incorrectly</strong>. The REST API route definition for <code>university/v1/manageLike</code> is missing the required <code>permission_callback</code> argument. For REST API routes that are intended to be public, use <code>__return_true</code> as the permission callback. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 5.5.0.) in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/functions.php on line 5905
[10-Jun-2024 22:48:48 UTC] PHP Notice:  Function register_rest_route was called <strong>incorrectly</strong>. The REST API route definition for <code>university/v1/search</code> is missing the required <code>permission_callback</code> argument. For REST API routes that are intended to be public, use <code>__return_true</code> as the permission callback. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 5.5.0.) in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/functions.php on line 5905
[10-Jun-2024 22:50:15 UTC] PHP Notice:  Function register_rest_route was called <strong>incorrectly</strong>. The REST API route definition for <code>university/v1/manageLike</code> is missing the required <code>permission_callback</code> argument. For REST API routes that are intended to be public, use <code>__return_true</code> as the permission callback. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 5.5.0.) in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/functions.php on line 5905
[10-Jun-2024 22:50:15 UTC] PHP Notice:  Function register_rest_route was called <strong>incorrectly</strong>. The REST API route definition for <code>university/v1/manageLike</code> is missing the required <code>permission_callback</code> argument. For REST API routes that are intended to be public, use <code>__return_true</code> as the permission callback. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 5.5.0.) in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/functions.php on line 5905
[10-Jun-2024 22:50:15 UTC] PHP Notice:  Function register_rest_route was called <strong>incorrectly</strong>. The REST API route definition for <code>university/v1/search</code> is missing the required <code>permission_callback</code> argument. For REST API routes that are intended to be public, use <code>__return_true</code> as the permission callback. Please see <a href="https://wordpress.org/documentation/article/debugging-in-wordpress/">Debugging in WordPress</a> for more information. (This message was added in version 5.5.0.) in /Users/amyrowell/Local Sites/fictional-university/app/public/wp-includes/functions.php on line 5905
